"state_abbrev,""state"",""municipality"",""geocode"",""period"",""zone"",""disease"",""cases"",""inc"""
"MT,""Mato Grosso"",""Nova Marilândia"",5108857,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Maringá"",5108907,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Monte Verde"",5108956,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Mutum"",5106224,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Nazaré"",5106174,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Olímpia"",5106232,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Santa Helena"",5106190,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Ubiratã"",5106240,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Nova Xavantina"",5106257,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Novo Horizonte do Norte"",5106273,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Novo Mundo"",5106265,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Novo Santo Antônio"",5106315,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Novo São Joaquim"",5106281,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Paranaíta"",5106299,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Paranatinga"",5106307,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Pedra Preta"",5106372,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Peixoto de Azevedo"",5106422,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Planalto da Serra"",5106455,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Poconé"",5106505,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Pontal do Araguaia"",5106653,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Ponte Branca"",5106703,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Pontes e Lacerda"",5106752,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Porto Alegre do Norte"",5106778,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Porto dos Gaúchos"",5106802,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Porto Esperidião"",5106828,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Porto Estrela"",5106851,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Poxoréo"",5107008,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Primavera do Leste"",5107040,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Querência"",5107065,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Reserva do Cabaçal"",5107156,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Ribeirão Cascalheira"",5107180,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Ribeirãozinho"",5107198,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Rio Branco"",5107206,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Rondolândia"",5107578,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Rondonópolis"",5107602,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Rosário Oeste"",5107701,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Salto do Céu"",5107750,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santa Carmem"",5107248,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santa Cruz do Xingu"",5107743,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santa Rita do Trivelato"",5107768,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santa Terezinha"",5107776,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santo Afonso"",5107263,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santo Antônio do Leste"",5107792,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Santo Antônio do Leverger"",5107800,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São Félix do Araguaia"",5107859,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São José do Povo"",5107297,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São José do Rio Claro"",5107305,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São José do Xingu"",5107354,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São José dos Quatro Marcos"",5107107,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""São Pedro da Cipa"",5107404,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Sapezal"",5107875,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Serra Nova Dourada"",5107883,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Sinop"",5107909,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Sorriso"",5107925,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Tabaporã"",5107941,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Tangará da Serra"",5107958,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Tapurah"",5108006,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Terra Nova do Norte"",5108055,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Tesouro"",5108105,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Torixoréu"",5108204,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""União do Sul"",5108303,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Vale de São Domingos"",5108352,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Várzea Grande"",5108402,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Vera"",5108501,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Vila Bela da Santíssima Trindade"",5105507,""2004-2008"",""rural"",""Dengue"",0,0"
"MT,""Mato Grosso"",""Vila Rica"",5108600,""2004-2008"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Alta Floresta D'Oeste"",1100015,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Alto Alegre dos Parecis"",1100379,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Alto Paraíso"",1100403,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Alvorada D'Oeste"",1100346,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Ariquemes"",1100023,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Buritis"",1100452,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Cabixi"",1100031,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Cacaulândia"",1100601,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Cacoal"",1100049,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Campo Novo de Rondônia"",1100700,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Candeias do Jamari"",1100809,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Castanheiras"",1100908,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Cerejeiras"",1100056,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Chupinguaia"",1100924,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Colorado do Oeste"",1100064,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Corumbiara"",1100072,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Costa Marques"",1100080,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Cujubim"",1100940,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Espigão D'Oeste"",1100098,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Governador Jorge Teixeira"",1101005,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Guajará-Mirim"",1100106,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Itapuã do Oeste"",1101104,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Jaru"",1100114,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Ji-Paraná"",1100122,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Machadinho D'Oeste"",1100130,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Ministro Andreazza"",1101203,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Mirante da Serra"",1101302,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Monte Negro"",1101401,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Nova Brasilândia D'Oeste"",1100148,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Nova Mamoré"",1100338,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Nova União"",1101435,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Novo Horizonte do Oeste"",1100502,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Ouro Preto do Oeste"",1100155,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Parecis"",1101450,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Pimenta Bueno"",1100189,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Pimenteiras do Oeste"",1101468,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Porto Velho"",1100205,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Presidente Médici"",1100254,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Primavera de Rondônia"",1101476,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Rio Crespo"",1100262,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Rolim de Moura"",1100288,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Santa Luzia D'Oeste"",1100296,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""São Felipe D'Oeste"",1101484,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""São Francisco do Guaporé"",1101492,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""São Miguel do Guaporé"",1100320,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Seringueiras"",1101500,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Teixeirópolis"",1101559,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Theobroma"",1101609,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Urupá"",1101708,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Vale do Anari"",1101757,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Vale do Paraíso"",1101807,""2015-2019"",""rural"",""Dengue"",0,0"
"RO,""Rondônia"",""Vilhena"",1100304,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Acrelândia"",1200013,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Assis Brasil"",1200054,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Brasiléia"",1200104,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Bujari"",1200138,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Capixaba"",1200179,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Cruzeiro do Sul"",1200203,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Epitaciolândia"",1200252,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Feijó"",1200302,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Jordão"",1200328,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Mâncio Lima"",1200336,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Manoel Urbano"",1200344,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Marechal Thaumaturgo"",1200351,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Plácido de Castro"",1200385,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Porto Acre"",1200807,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Porto Walter"",1200393,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Rio Branco"",1200401,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Rodrigues Alves"",1200427,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Santa Rosa do Purus"",1200435,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Sena Madureira"",1200500,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Senador Guiomard"",1200450,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Tarauacá"",1200609,""2015-2019"",""rural"",""Dengue"",0,0"
"AC,""Acre"",""Xapuri"",1200708,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Alvarães"",1300029,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Amaturá"",1300060,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Anamã"",1300086,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Anori"",1300102,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Apuí"",1300144,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Atalaia do Norte"",1300201,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Autazes"",1300300,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Barcelos"",1300409,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Barreirinha"",1300508,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Benjamin Constant"",1300607,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Beruri"",1300631,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Boa Vista do Ramos"",1300680,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Boca do Acre"",1300706,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Borba"",1300805,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Caapiranga"",1300839,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Canutama"",1300904,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Carauari"",1301001,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Careiro"",1301100,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Careiro da Várzea"",1301159,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Coari"",1301209,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Codajás"",1301308,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Eirunepé"",1301407,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Envira"",1301506,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Fonte Boa"",1301605,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Guajará"",1301654,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Humaitá"",1301704,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Ipixuna"",1301803,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Iranduba"",1301852,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Itacoatiara"",1301902,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Itamarati"",1301951,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Itapiranga"",1302009,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Japurá"",1302108,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Juruá"",1302207,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Jutaí"",1302306,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Lábrea"",1302405,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Manacapuru"",1302504,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Manaquiri"",1302553,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Manaus"",1302603,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Manicoré"",1302702,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Maraã"",1302801,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Maués"",1302900,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Nhamundá"",1303007,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Nova Olinda do Norte"",1303106,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Novo Airão"",1303205,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Novo Aripuanã"",1303304,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Parintins"",1303403,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Pauini"",1303502,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Presidente Figueiredo"",1303536,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Rio Preto da Eva"",1303569,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Santa Isabel do Rio Negro"",1303601,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Santo Antônio do Içá"",1303700,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""São Gabriel da Cachoeira"",1303809,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""São Paulo de Olivença"",1303908,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""São Sebastião do Uatumã"",1303957,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Silves"",1304005,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Tabatinga"",1304062,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Tapauá"",1304104,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Tefé"",1304203,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Tonantins"",1304237,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Uarini"",1304260,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Urucará"",1304302,""2015-2019"",""rural"",""Dengue"",0,0"
"AM,""Amazonas"",""Urucurituba"",1304401,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Alto Alegre"",1400050,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Amajari"",1400027,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Boa Vista"",1400100,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Bonfim"",1400159,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Cantá"",1400175,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Caracaraí"",1400209,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Caroebe"",1400233,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Iracema"",1400282,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Mucajaí"",1400308,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Normandia"",1400407,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Pacaraima"",1400456,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Rorainópolis"",1400472,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""São João da Baliza"",1400506,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""São Luiz"",1400605,""2015-2019"",""rural"",""Dengue"",0,0"
"RR,""Roraima"",""Uiramutã"",1400704,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Abaetetuba"",1500107,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Abel Figueiredo"",1500131,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Acará"",1500206,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Afuá"",1500305,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Água Azul do Norte"",1500347,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Alenquer"",1500404,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Almeirim"",1500503,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Altamira"",1500602,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Anajás"",1500701,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Ananindeua"",1500800,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Anapu"",1500859,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Augusto Corrêa"",1500909,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Aurora do Pará"",1500958,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Aveiro"",1501006,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bagre"",1501105,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Baião"",1501204,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bannach"",1501253,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Barcarena"",1501303,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Belém"",1501402,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Belterra"",1501451,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Benevides"",1501501,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bom Jesus do Tocantins"",1501576,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bonito"",1501600,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bragança"",1501709,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Brasil Novo"",1501725,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Brejo Grande do Araguaia"",1501758,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Breu Branco"",1501782,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Breves"",1501808,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Bujaru"",1501907,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Cachoeira do Arari"",1502004,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Cachoeira do Piriá"",1501956,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Cametá"",1502103,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Canaã dos Carajás"",1502152,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Capanema"",1502202,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Capitão Poço"",1502301,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Castanhal"",1502400,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Chaves"",1502509,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Colares"",1502608,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Conceição do Araguaia"",1502707,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Concórdia do Pará"",1502756,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Cumaru do Norte"",1502764,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Curionópolis"",1502772,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Curralinho"",1502806,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Curuá"",1502855,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Curuçá"",1502905,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Dom Eliseu"",1502939,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Eldorado do Carajás"",1502954,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Faro"",1503002,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Floresta do Araguaia"",1503044,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Garrafão do Norte"",1503077,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Goianésia do Pará"",1503093,""2015-2019"",""rural"",""Dengue"",0,0"
"PA,""Pará"",""Gurupá"",1503101,""2015-2019"",""rural"",""Dengue"",0,0"
