"state_abbrev,""state"",""municipality"",""geocode"",""year"",""sit"",""carpond"",""h"",""a"",""ipm"",""csaude"",""ceduca"",""ccv"",""cnv"",""totpescar"",""totpesres"""
"AM,""Amazonas"",""São Gabriel da Cachoeira"",1303809,2010,""rural"",0.290108213,0.670219966,0.322262371,0.215986675,0.00466778,0.058102433,0.451301674,0.504962372,7922,11820"
"AM,""Amazonas"",""São Paulo de Olivença"",1303908,2010,""rural"",0.290984214,0.67717371,0.326684871,0.221222406,0.002398282,0.085820865,0.424063818,0.488572305,10849,16021"
"AM,""Amazonas"",""São Sebastião do Uatumã"",1303957,2010,""rural"",0.257790392,0.611798071,0.306392932,0.187450605,0.003429403,0.050180233,0.440236982,0.51422887,5393,8815"
"AM,""Amazonas"",""Silves"",1304005,2010,""rural"",0.241003574,0.42876299,0.297024042,0.127352917,0.017987486,0.031039381,0.462670484,0.497968182,2558,5966"
"AM,""Amazonas"",""Tabatinga"",1304062,2010,""rural"",0.261240978,0.456950457,0.316217471,0.144495718,0.012575549,0.085948327,0.397360753,0.506785364,5700,12474"
"AM,""Amazonas"",""Tapauá"",1304104,2010,""rural"",0.292414051,0.596907324,0.344384153,0.205565423,0.011944294,0.126389265,0.394272881,0.472460355,5713,9571"
"AM,""Amazonas"",""Tefé"",1304203,2010,""rural"",0.244111832,0.3374011,0.327595058,0.110530933,0.014154639,0.120718853,0.391502161,0.488941688,2516,7457"
"AM,""Amazonas"",""Tonantins"",1304237,2010,""rural"",0.290911587,0.590377113,0.323683003,0.191095037,0.007372018,0.09186668,0.387711414,0.51411316,2270,3845"
"AM,""Amazonas"",""Uarini"",1304260,2010,""rural"",0.263356974,0.380338733,0.332285616,0.12638109,0.010196619,0.113740854,0.384057465,0.508301444,2066,5432"
"AM,""Amazonas"",""Urucará"",1304302,2010,""rural"",0.206585068,0.301217496,0.299231745,0.090133837,0.027515573,0.062813328,0.425813916,0.490110722,2004,6653"
"AM,""Amazonas"",""Urucurituba"",1304401,2010,""rural"",0.226718404,0.454317636,0.300586072,0.136561554,0.009366518,0.049891043,0.481157052,0.465726192,4351,9577"
"RR,""Roraima"",""Amajari"",1400027,2010,""rural"",0.291337216,0.745574726,0.341468194,0.254590055,0.001906882,0.111882624,0.427508237,0.462910232,6655,8926"
"RR,""Roraima"",""Alto Alegre"",1400050,2010,""rural"",0.309384987,0.786656192,0.36037045,0.283487646,0.001286611,0.121353778,0.46247468,0.438031552,14019,17821"
"RR,""Roraima"",""Boa Vista"",1400100,2010,""rural"",0.204781685,0.492223239,0.315538517,0.155315391,0.013908547,0.056125079,0.502609898,0.453189557,1614,3279"
"RR,""Roraima"",""Bonfim"",1400159,2010,""rural"",0.259362599,0.555426955,0.317131666,0.176143476,0.00900446,0.05226237,0.457196875,0.4892707,4319,7776"
"RR,""Roraima"",""Cantá"",1400175,2010,""rural"",0.226620677,0.363093737,0.316087829,0.114769511,0.004883349,0.087289863,0.447993859,0.476382903,4319,11895"
"RR,""Roraima"",""Caracaraí"",1400209,2010,""rural"",0.244961346,0.430789648,0.325254801,0.140116401,0.00884025,0.095900926,0.420691315,0.482204064,3246,7535"
"RR,""Roraima"",""Caroebe"",1400233,2010,""rural"",0.202458063,0.169813903,0.324786798,0.055153314,0.030185715,0.150721821,0.340209543,0.488884524,1241,7308"
"RR,""Roraima"",""Iracema"",1400282,2010,""rural"",0.264099353,0.507723531,0.356374454,0.180939696,0.001298226,0.160512643,0.399204447,0.447669814,4503,8869"
"RR,""Roraima"",""Mucajaí"",1400308,2010,""rural"",0.235941704,0.333826521,0.331039935,0.11050991,0.008228358,0.124122686,0.405943943,0.482990659,1805,5407"
"RR,""Roraima"",""Normandia"",1400407,2010,""rural"",0.296959617,0.790969051,0.322442104,0.255041725,0.001429815,0.037713974,0.476905631,0.48733085,12472,15768"
"RR,""Roraima"",""Pacaraima"",1400456,2010,""rural"",0.262154728,0.583922742,0.31458576,0.183693779,0.013451642,0.040910269,0.466256741,0.484888499,4293,7352"
"RR,""Roraima"",""Rorainópolis"",1400472,2010,""rural"",0.225175358,0.315744389,0.330819316,0.104454343,0.008610792,0.099639167,0.403169592,0.493603412,1843,5837"
"RR,""Roraima"",""São João da Baliza"",1400506,2010,""rural"",0.203491248,0.281558882,0.32284771,0.09090064,0.005954615,0.062135118,0.45086795,0.492110134,997,3541"
"RR,""Roraima"",""São Luiz"",1400605,2010,""rural"",0.18024149,0.148268941,0.319035533,0.047303061,0.010165297,0.170158225,0.368105277,0.482895784,591,3986"
"RR,""Roraima"",""Uiramutã"",1400704,2010,""rural"",0.311265677,0.819451697,0.33276396,0.272683992,0.00530618,0.08368205,0.426913105,0.486125885,12554,15320"
"PA,""Pará"",""Abaetetuba"",1500107,2010,""rural"",0.225444495,0.292855379,0.32053835,0.09387138,0.01770655,0.104814002,0.39908603,0.481086404,9485,32388"
"PA,""Pará"",""Abel Figueiredo"",1500131,2010,""rural"",0.215848516,0.28115942,0.304123711,0.085507246,0.014124294,0.124293785,0.457980226,0.451977401,291,1035"
"PA,""Pará"",""Acará"",1500206,2010,""rural"",0.233496377,0.3497523,0.311880522,0.10908093,0.011813517,0.089993586,0.415230245,0.489501311,9884,28260"
"PA,""Pará"",""Afuá"",1500305,2010,""rural"",0.279952562,0.539013453,0.326566629,0.176023806,0.006693578,0.091237469,0.428064326,0.483735916,10217,18955"
"PA,""Pará"",""Água Azul do Norte"",1500347,2010,""rural"",0.157734018,0.08566007,0.323526503,0.027713303,0.002852922,0.227011055,0.372459117,0.447501146,632,7378"
"PA,""Pará"",""Alenquer"",1500404,2010,""rural"",0.264407912,0.563483604,0.31788973,0.179125651,0.01268869,0.061255743,0.449496828,0.486283089,8987,15949"
"PA,""Pará"",""Almeirim"",1500503,2010,""rural"",0.233633859,0.43537505,0.317793477,0.138359351,0.013226775,0.070994319,0.413027975,0.51168498,3291,7559"
"PA,""Pará"",""Altamira"",1500602,2010,""rural"",0.257815298,0.540713062,0.335339884,0.181322656,0.005008721,0.086149993,0.446357497,0.474397388,3473,6423"
"PA,""Pará"",""Anajás"",1500701,2010,""rural"",0.291887528,0.661084885,0.327541712,0.216532875,0.007267199,0.088200486,0.431237129,0.480828049,7422,11227"
"PA,""Pará"",""Ananindeua"",1500800,2010,""rural"",0.241120219,0.256140351,0.334874429,0.085774854,0.071586842,0.146582581,0.361769218,0.421339697,73,285"
"PA,""Pará"",""Anapu"",1500859,2010,""rural"",0.26130479,0.477139762,0.325704852,0.155406735,0.012200188,0.082380315,0.422823646,0.504599761,2202,4615"
"PA,""Pará"",""Augusto Corrêa"",1500909,2010,""rural"",0.239034158,0.380308014,0.324816526,0.123530328,0.012608369,0.109138041,0.393759362,0.488579339,5087,13376"
"PA,""Pará"",""Aurora do Pará"",1500958,2010,""rural"",0.226691004,0.334855628,0.323873552,0.108450881,0.011263333,0.133009206,0.390622568,0.474825885,4546,13576"
"PA,""Pará"",""Aveiro"",1501006,2010,""rural"",0.261411805,0.488638248,0.323705872,0.15817507,0.012496013,0.054353288,0.418529053,0.520585652,2946,6029"
"PA,""Pará"",""Bagre"",1501105,2010,""rural"",0.265146714,0.654009217,0.322976853,0.211229839,0.008290268,0.074067004,0.451151502,0.469600076,7096,10850"
"PA,""Pará"",""Baião"",1501204,2010,""rural"",0.229327114,0.315750607,0.317963442,0.10039715,0.013485143,0.093783042,0.401204906,0.502593044,2993,9479"
"PA,""Pará"",""Bannach"",1501253,2010,""rural"",0.216746583,0.313811189,0.314418911,0.098668172,0.004675715,0.115416323,0.409001981,0.484748557,1077,3432"
"PA,""Pará"",""Barcarena"",1501303,2010,""rural"",0.140984621,0.086893603,0.321401085,0.027927698,0.026693622,0.185187003,0.371772476,0.442329019,2642,30405"
"PA,""Pará"",""Belém"",1501402,2010,""rural"",0.182973071,0.151129126,0.31532567,0.047654893,0.019913595,0.155258539,0.384264885,0.448157149,783,5181"
"PA,""Pará"",""Belterra"",1501451,2010,""rural"",0.217338173,0.335740072,0.313300133,0.105187409,0.022073801,0.081181718,0.401893507,0.499718577,3627,10803"
"PA,""Pará"",""Benevides"",1501501,2010,""rural"",0.137115495,0.067434354,0.303824386,0.020488201,0.028740985,0.170316949,0.378289911,0.438353248,773,11463"
"PA,""Pará"",""Bom Jesus do Tocantins"",1501576,2010,""rural"",0.217626634,0.32136918,0.333092569,0.107045686,0.009601588,0.109717023,0.522895472,0.42255618,2319,7216"
"PA,""Pará"",""Bonito"",1501600,2010,""rural"",0.198319779,0.210708737,0.32701125,0.068904127,0.024717233,0.175766993,0.369999639,0.445343837,1763,8367"
"PA,""Pará"",""Bragança"",1501709,2010,""rural"",0.22137222,0.347586642,0.319212122,0.11095387,0.019943686,0.104592383,0.413521925,0.468689796,9909,28508"
"PA,""Pará"",""Brasil Novo"",1501725,2010,""rural"",0.225699916,0.340072034,0.339865904,0.115578889,0.017256617,0.132775425,0.448776749,0.437128532,2927,8607"
"PA,""Pará"",""Brejo Grande do Araguaia"",1501758,2010,""rural"",0.211897956,0.25274967,0.323614737,0.081793518,0.024428507,0.153966831,0.394245854,0.448453608,1149,4546"
"PA,""Pará"",""Breu Branco"",1501782,2010,""rural"",0.200857792,0.22145941,0.326882257,0.072391152,0.012791501,0.149342806,0.437151569,0.433558543,3129,14129"
"PA,""Pará"",""Breves"",1501808,2010,""rural"",0.288022757,0.682404235,0.324246798,0.221267388,0.009875819,0.082783292,0.434409958,0.479598868,21912,32110"
"PA,""Pará"",""Bujaru"",1501907,2010,""rural"",0.240082307,0.351366582,0.314767108,0.110598643,0.013162993,0.09214095,0.412962363,0.489748258,3741,10647"
"PA,""Pará"",""Cachoeira do Piriá"",1501956,2010,""rural"",0.275547765,0.584958754,0.32974547,0.192887499,0.008526704,0.096691489,0.413640894,0.487261154,15175,25942"
"PA,""Pará"",""Cachoeira do Arari"",1502004,2010,""rural"",0.229110142,0.40752551,0.316112415,0.128823873,0.003960478,0.072443739,0.437725613,0.496544896,3195,7840"
"PA,""Pará"",""Cametá"",1502103,2010,""rural"",0.228563075,0.328343138,0.309041706,0.101471723,0.015305088,0.061238378,0.426514397,0.502147489,14958,45556"
"PA,""Pará"",""Canaã dos Carajás"",1502152,2010,""rural"",0.165726902,0.136672326,0.327937371,0.044819963,0.026831867,0.201239001,0.420234384,0.411474569,322,2356"
"PA,""Pará"",""Capanema"",1502202,2010,""rural"",0.198108923,0.215635869,0.327724696,0.0706692,0.008559163,0.164050624,0.379077304,0.466902341,1426,6613"
"PA,""Pará"",""Capitão Poço"",1502301,2010,""rural"",0.222813496,0.303825858,0.329180688,0.100013605,0.015059517,0.15163944,0.385151262,0.459732968,4606,15160"
"PA,""Pará"",""Castanhal"",1502400,2010,""rural"",0.183598172,0.183334845,0.316816065,0.058083424,0.017951862,0.183551282,0.410356143,0.409848808,2022,11029"
"PA,""Pará"",""Chaves"",1502509,2010,""rural"",0.286659556,0.607495488,0.325775151,0.197906935,0.006035131,0.090616377,0.428913419,0.48841646,5722,9419"
"PA,""Pará"",""Colares"",1502608,2010,""rural"",0.206722577,0.172751979,0.316266245,0.05463562,0.043614802,0.096421153,0.352928455,0.514943026,1462,8463"
"PA,""Pará"",""Conceição do Araguaia"",1502707,2010,""rural"",0.221793202,0.303035913,0.322975209,0.097873087,0.015604005,0.117108846,0.441345097,0.464715641,1637,5402"
"PA,""Pará"",""Concórdia do Pará"",1502756,2010,""rural"",0.212080411,0.286330935,0.31374843,0.089835881,0.015515904,0.102104657,0.398032984,0.495607998,1592,5560"
"PA,""Pará"",""Cumaru do Norte"",1502764,2010,""rural"",0.24094122,0.482265604,0.333643339,0.160904706,0.002207183,0.085866551,0.49472056,0.480724526,3508,7274"
"PA,""Pará"",""Curionópolis"",1502772,2010,""rural"",0.239742477,0.22675737,0.329211806,0.074651203,0.037969477,0.149135667,0.390057271,0.445381962,1200,5292"
"PA,""Pará"",""Curralinho"",1502806,2010,""rural"",0.256186637,0.4761018,0.318509163,0.151642786,0.011256812,0.079593618,0.439655246,0.473331874,6903,14499"
"PA,""Pará"",""Curuá"",1502855,2010,""rural"",0.232846765,0.291211867,0.322121776,0.093805684,0.028095388,0.08254574,0.443341486,0.451564981,2081,7146"
"PA,""Pará"",""Curuçá"",1502905,2010,""rural"",0.162083535,0.113178152,0.308367072,0.034900415,0.026477024,0.135229759,0.347100656,0.494310722,1235,10912"
"PA,""Pará"",""Dom Eliseu"",1502939,2010,""rural"",0.194773533,0.224466288,0.318395769,0.071469116,0.014505666,0.122044583,0.468009187,0.442315355,2923,13022"
"PA,""Pará"",""Eldorado do Carajás"",1502954,2010,""rural"",0.201491787,0.202355612,0.334789914,0.067746618,0.018502599,0.215921835,0.367804606,0.431285101,1426,7047"
"PA,""Pará"",""Faro"",1503002,2010,""rural"",0.261096718,0.529105126,0.304727696,0.161232986,0.008531848,0.033453827,0.442701902,0.517838299,1218,2302"
"PA,""Pará"",""Floresta do Araguaia"",1503044,2010,""rural"",0.233210216,0.320395371,0.318825245,0.102150133,0.014455343,0.125377978,0.407257172,0.47791135,2658,8296"
"PA,""Pará"",""Garrafão do Norte"",1503077,2010,""rural"",0.265392712,0.575448991,0.321363216,0.184928138,0.008927407,0.087188232,0.439951191,0.477824883,6216,10802"
"PA,""Pará"",""Goianésia do Pará"",1503093,2010,""rural"",0.222882618,0.221086504,0.353383633,0.078128352,0.026852277,0.204117686,0.376209488,0.411142686,1168,5283"
"PA,""Pará"",""Gurupá"",1503101,2010,""rural"",0.275199079,0.577754428,0.319379763,0.184523072,0.009626132,0.078907163,0.419423093,0.497928602,7698,13324"
"PA,""Pará"",""Igarapé-Açu"",1503200,2010,""rural"",0.207428997,0.225411018,0.332187033,0.074878617,0.029050638,0.163710778,0.387188027,0.433833561,1563,6934"
"PA,""Pará"",""Igarapé-Miri"",1503309,2010,""rural"",0.244373819,0.384035265,0.320384744,0.12303904,0.017517718,0.098631586,0.421976463,0.46462599,7231,18829"
"PA,""Pará"",""Inhangapi"",1503408,2010,""rural"",0.194619963,0.182088706,0.313240921,0.057037634,0.028570393,0.149891049,0.422112035,0.420233221,1285,7057"
"PA,""Pará"",""Ipixuna do Pará"",1503457,2010,""rural"",0.234797338,0.489349739,0.325564661,0.159314982,0.003252553,0.106763321,0.441845478,0.461256991,14795,30234"
"PA,""Pará"",""Irituia"",1503507,2010,""rural"",0.192764997,0.178033457,0.324743126,0.057815141,0.017129359,0.161037799,0.358611867,0.471199219,2352,13211"
"PA,""Pará"",""Itaituba"",1503606,2010,""rural"",0.20820528,0.265035907,0.324163844,0.085915058,0.012625026,0.103176935,0.420707219,0.485584615,3543,13368"
"PA,""Pará"",""Itupiranga"",1503705,2010,""rural"",0.221761775,0.287871747,0.332326977,0.095667548,0.012143199,0.146780914,0.392585818,0.47765272,4956,17216"
"PA,""Pará"",""Jacareacanga"",1503754,2010,""rural"",0.233440641,0.410429448,0.314477454,0.129070808,0.005545378,0.08318067,0.408810714,0.506213794,2676,6520"
"PA,""Pará"",""Jacundá"",1503804,2010,""rural"",0.216210938,0.263636364,0.338186063,0.089158144,0.009771537,0.136376672,0.480186084,0.439464265,580,2200"
"PA,""Pará"",""Juruti"",1503903,2010,""rural"",0.223372306,0.383169399,0.313032421,0.119944444,0.011655366,0.039066356,0.464966515,0.487771357,7012,18300"
"PA,""Pará"",""Limoeiro do Ajuru"",1504000,2010,""rural"",0.232757138,0.28484565,0.312184136,0.088924293,0.015487283,0.0838651,0.443496985,0.460848952,3654,12828"
"PA,""Pará"",""Mãe do Rio"",1504059,2010,""rural"",0.180182104,0.186435868,0.319679097,0.05959965,0.011506338,0.121411709,0.390719543,0.482313964,657,3524"
"PA,""Pará"",""Magalhães Barata"",1504109,2010,""rural"",0.19584498,0.168574812,0.323363908,0.05451101,0.032993009,0.108635518,0.376829452,0.491877483,1281,7599"
"PA,""Pará"",""Marabá"",1504208,2010,""rural"",0.1952422,0.240435953,0.33166139,0.079743322,0.021395627,0.152997175,0.387732329,0.458382855,5449,22663"
"PA,""Pará"",""Maracanã"",1504307,2010,""rural"",0.206731221,0.281284385,0.315533873,0.088754751,0.008734547,0.07522981,0.44525059,0.480400099,2812,9997"
"PA,""Pará"",""Marapanim"",1504406,2010,""rural"",0.196261619,0.191041433,0.309150303,0.059060517,0.029388877,0.089904684,0.39763862,0.490415039,1706,8930"
"PA,""Pará"",""Marituba"",1504422,2010,""rural"",0.11847079,0.042492918,0.311944444,0.01325543,0,0.249332146,0.347284061,0.416740873,15,353"
"PA,""Pará"",""Medicilândia"",1504455,2010,""rural"",0.219302923,0.288213852,0.323162591,0.093139935,0.019785835,0.138935696,0.446852748,0.439636897,2372,8230"
"PA,""Pará"",""Melgaço"",1504505,2010,""rural"",0.28615735,0.665250223,0.320807142,0.213417023,0.004861478,0.083057299,0.436700779,0.48124196,24579,36947"
"PA,""Pará"",""Mocajuba"",1504604,2010,""rural"",0.23355317,0.42575897,0.301690795,0.128447562,0.019815335,0.043569864,0.436668517,0.502139698,2314,5435"
"PA,""Pará"",""Moju"",1504703,2010,""rural"",0.229233175,0.359974425,0.327280819,0.117812724,0.010782871,0.107233628,0.414256836,0.476759997,10697,29716"
"PA,""Pará"",""Monte Alegre"",1504802,2010,""rural"",0.239475824,0.395438925,0.316329265,0.125088905,0.01286183,0.073882681,0.429029442,0.502535425,6329,16005"
"PA,""Pará"",""Muaná"",1504901,2010,""rural"",0.242150474,0.405455,0.312196993,0.126581832,0.008840774,0.080170995,0.447481821,0.468077804,4861,11989"
"PA,""Pará"",""Nova Esperança do Piriá"",1504950,2010,""rural"",0.265981735,0.553313403,0.32649379,0.18065339,0.010227872,0.077283638,0.4245716,0.492247934,4442,8028"
"PA,""Pará"",""Nova Ipixuna"",1504976,2010,""rural"",0.194626627,0.176222964,0.335749588,0.059166788,0.026578345,0.219986915,0.364174436,0.408120707,1214,6889"
"PA,""Pará"",""Nova Timboteua"",1505007,2010,""rural"",0.203171516,0.243850592,0.330382161,0.080563886,0.017747413,0.157999097,0.403380647,0.435832499,1606,6586"
"PA,""Pará"",""Novo Progresso"",1505031,2010,""rural"",0.206619521,0.231494413,0.317068879,0.073399674,0.006739079,0.11654642,0.437346389,0.48307302,663,2864"
"PA,""Pará"",""Novo Repartimento"",1505064,2010,""rural"",0.225912093,0.353202283,0.332937544,0.117594301,0.016381455,0.128151183,0.413253864,0.461270727,6127,17347"
"PA,""Pará"",""Óbidos"",1505106,2010,""rural"",0.248997191,0.45879449,0.316382116,0.145154371,0.011016677,0.064271568,0.469625856,0.46963957,5762,12559"
"PA,""Pará"",""Oeiras do Pará"",1505205,2010,""rural"",0.260789265,0.500309762,0.316435963,0.158316001,0.009503511,0.062471612,0.450106565,0.481883931,5653,11299"
"PA,""Pará"",""Oriximiná"",1505304,2010,""rural"",0.253664281,0.535122787,0.323136466,0.172917686,0.008138896,0.046985414,0.473810547,0.485455655,6559,12257"
"PA,""Pará"",""Ourém"",1505403,2010,""rural"",0.205592643,0.213650828,0.337076271,0.072016625,0.033902825,0.193131821,0.350741862,0.432889549,1947,9113"
"PA,""Pará"",""Ourilândia do Norte"",1505437,2010,""rural"",0.209182877,0.355297839,0.337802918,0.120020647,0.005673188,0.123529089,0.438940029,0.449975294,1348,3794"
"PA,""Pará"",""Pacajá"",1505486,2010,""rural"",0.243021472,0.397579404,0.32285398,0.128360093,0.013988968,0.112275092,0.398872934,0.494364671,5683,14294"
"PA,""Pará"",""Palestina do Pará"",1505494,2010,""rural"",0.221951113,0.263135593,0.328955314,0.086559852,0.01794911,0.149711896,0.388786905,0.466268931,1242,4720"
"PA,""Pará"",""Paragominas"",1505502,2010,""rural"",0.185268773,0.183469406,0.324253125,0.059490528,0.019018064,0.176045592,0.388151618,0.446564702,2000,10901"
"PA,""Pará"",""Parauapebas"",1505536,2010,""rural"",0.141946299,0.101274496,0.338951849,0.034327178,0.009980621,0.268146016,0.298420567,0.439546547,739,7297"
"PA,""Pará"",""Pau D'Arco"",1505551,2010,""rural"",0.222043096,0.342604627,0.327291983,0.112131748,0.013909146,0.147398314,0.408218953,0.44242676,1318,3847"
"PA,""Pará"",""Peixe-Boi"",1505601,2010,""rural"",0.215414009,0.270748988,0.334375649,0.090531869,0.022049433,0.166923522,0.393512498,0.422696941,1605,5928"
"PA,""Pará"",""Piçarra"",1505635,2010,""rural"",0.208592896,0.212320574,0.329068075,0.069867923,0.011556323,0.187183895,0.378951085,0.448042915,1775,8360"
"PA,""Pará"",""Placas"",1505650,2010,""rural"",0.247824805,0.44275089,0.318933613,0.141208141,0.010880535,0.082716795,0.43146963,0.497617565,8453,19092"
"PA,""Pará"",""Ponta de Pedras"",1505700,2010,""rural"",0.253962127,0.545174394,0.319029419,0.17392667,0.007986604,0.073154608,0.464548539,0.48632378,3892,7139"
"PA,""Pará"",""Portel"",1505809,2010,""rural"",0.292203014,0.675990462,0.32980529,0.22294523,0.009923921,0.085938755,0.434518619,0.476399622,14742,21808"
"PA,""Pará"",""Porto de Moz"",1505908,2010,""rural"",0.259058385,0.502336336,0.315627597,0.158551211,0.007950097,0.076918451,0.437052768,0.49029816,10428,20759"
